Time (s),Identifier,Duration
3.1371093750e+002,32779,0.0000000000e+000
3.1391406250e+002,32780,0.0000000000e+000
3.1401562500e+002,33027,0.0000000000e+000
3.1401562500e+002,32779,0.0000000000e+000
3.1421093750e+002,32780,0.0000000000e+000
3.1431250000e+002,33034,0.0000000000e+000
3.1431250000e+002,32779,0.0000000000e+000
3.1451562500e+002,32780,0.0000000000e+000
3.1460937500e+002,33029,0.0000000000e+000
3.1460937500e+002,32779,0.0000000000e+000
3.1481250000e+002,32780,0.0000000000e+000
3.1491406250e+002,33032,0.0000000000e+000
3.1491406250e+002,32779,0.0000000000e+000
3.1510937500e+002,32780,0.0000000000e+000
3.1521093750e+002,33026,0.0000000000e+000
3.1521093750e+002,32779,0.0000000000e+000
3.1541406250e+002,32780,0.0000000000e+000
3.1551562500e+002,33031,0.0000000000e+000
3.1551562500e+002,32779,0.0000000000e+000
3.1571093750e+002,32780,0.0000000000e+000
3.1581250000e+002,33028,0.0000000000e+000
3.1581250000e+002,32779,0.0000000000e+000
3.1601562500e+002,32780,0.0000000000e+000
3.1610937500e+002,33035,0.0000000000e+000
3.1610937500e+002,32779,0.0000000000e+000
3.1631250000e+002,32780,0.0000000000e+000
3.1641406250e+002,33025,0.0000000000e+000
3.1641406250e+002,32779,0.0000000000e+000
3.1660937500e+002,32780,0.0000000000e+000
3.1671093750e+002,33036,0.0000000000e+000
3.1671093750e+002,32779,0.0000000000e+000
3.1691406250e+002,32780,0.0000000000e+000
3.1701562500e+002,33030,0.0000000000e+000
3.1701562500e+002,32779,0.0000000000e+000
3.1721093750e+002,32780,0.0000000000e+000
3.1731250000e+002,32772,0.0000000000e+000
3.1831250000e+002,32771,0.0000000000e+000
3.1831250000e+002,33034,0.0000000000e+000
3.1831250000e+002,32779,0.0000000000e+000
3.1851562500e+002,32780,0.0000000000e+000
3.1860937500e+002,33030,0.0000000000e+000
3.1860937500e+002,32779,0.0000000000e+000
3.1881250000e+002,32780,0.0000000000e+000
3.1891406250e+002,33033,0.0000000000e+000
3.1891406250e+002,32779,0.0000000000e+000
3.1910937500e+002,32780,0.0000000000e+000
3.1921093750e+002,33025,0.0000000000e+000
3.1921093750e+002,32779,0.0000000000e+000
3.1941406250e+002,32780,0.0000000000e+000
3.1951562500e+002,33032,0.0000000000e+000
3.1951562500e+002,32779,0.0000000000e+000
3.1971093750e+002,32780,0.0000000000e+000
3.1981250000e+002,33027,0.0000000000e+000
3.1981250000e+002,32779,0.0000000000e+000
3.2001562500e+002,32780,0.0000000000e+000
3.2010937500e+002,33036,0.0000000000e+000
3.2010937500e+002,32779,0.0000000000e+000
3.2031250000e+002,32780,0.0000000000e+000
3.2041406250e+002,33028,0.0000000000e+000
3.2041406250e+002,32779,0.0000000000e+000
3.2060937500e+002,32780,0.0000000000e+000
3.2071093750e+002,33031,0.0000000000e+000
3.2071093750e+002,32779,0.0000000000e+000
3.2091406250e+002,32780,0.0000000000e+000
3.2101562500e+002,33026,0.0000000000e+000
3.2101562500e+002,32779,0.0000000000e+000
3.2121093750e+002,32780,0.0000000000e+000
3.2131250000e+002,33035,0.0000000000e+000
3.2131250000e+002,32779,0.0000000000e+000
3.2151562500e+002,32780,0.0000000000e+000
3.2160937500e+002,33029,0.0000000000e+000
3.2160937500e+002,32779,0.0000000000e+000
3.2181250000e+002,32780,0.0000000000e+000
3.2191406250e+002,32772,0.0000000000e+000
3.2291406250e+002,32771,0.0000000000e+000
3.2291406250e+002,33036,0.0000000000e+000
3.2291406250e+002,32779,0.0000000000e+000
3.2310937500e+002,32780,0.0000000000e+000
3.2321093750e+002,33028,0.0000000000e+000
3.2321093750e+002,32779,0.0000000000e+000
3.2341406250e+002,32780,0.0000000000e+000
3.2351562500e+002,33033,0.0000000000e+000
3.2351562500e+002,32779,0.0000000000e+000
3.2371093750e+002,32780,0.0000000000e+000
3.2381250000e+002,33030,0.0000000000e+000
3.2381250000e+002,32779,0.0000000000e+000
3.2401562500e+002,32780,0.0000000000e+000
3.2410937500e+002,33032,0.0000000000e+000
3.2410937500e+002,32779,0.0000000000e+000
3.2431250000e+002,32780,0.0000000000e+000
3.2441406250e+002,33025,0.0000000000e+000
3.2441406250e+002,32779,0.0000000000e+000
3.2460937500e+002,32780,0.0000000000e+000
3.2471093750e+002,33034,0.0000000000e+000
3.2471093750e+002,32779,0.0000000000e+000
3.2491406250e+002,32780,0.0000000000e+000
3.2501562500e+002,33026,0.0000000000e+000
3.2501562500e+002,32779,0.0000000000e+000
3.2521093750e+002,32780,0.0000000000e+000
3.2531250000e+002,33035,0.0000000000e+000
3.2531250000e+002,32779,0.0000000000e+000
3.2551562500e+002,32780,0.0000000000e+000
3.2560937500e+002,33027,0.0000000000e+000
3.2560937500e+002,32779,0.0000000000e+000
3.2581250000e+002,32780,0.0000000000e+000
3.2591406250e+002,33031,0.0000000000e+000
3.2591406250e+002,32779,0.0000000000e+000
3.2610937500e+002,32780,0.0000000000e+000
3.2621093750e+002,33029,0.0000000000e+000
3.2621093750e+002,32779,0.0000000000e+000
3.2641406250e+002,32780,0.0000000000e+000
3.2651562500e+002,32772,0.0000000000e+000
3.2751562500e+002,32771,0.0000000000e+000
3.2751562500e+002,33036,0.0000000000e+000
3.2751562500e+002,32779,0.0000000000e+000
3.2771093750e+002,32780,0.0000000000e+000
3.2781250000e+002,33030,0.0000000000e+000
3.2781250000e+002,32779,0.0000000000e+000
3.2801562500e+002,32780,0.0000000000e+000
3.2810937500e+002,33032,0.0000000000e+000
3.2810937500e+002,32779,0.0000000000e+000
3.2831250000e+002,32780,0.0000000000e+000
3.2841406250e+002,33028,0.0000000000e+000
3.2841406250e+002,32779,0.0000000000e+000
3.2860937500e+002,32780,0.0000000000e+000
3.2871093750e+002,33035,0.0000000000e+000
3.2871093750e+002,32779,0.0000000000e+000
3.2891406250e+002,32780,0.0000000000e+000
3.2901562500e+002,33029,0.0000000000e+000
3.2901562500e+002,32779,0.0000000000e+000
3.2921093750e+002,32780,0.0000000000e+000
3.2931250000e+002,33034,0.0000000000e+000
3.2931250000e+002,32779,0.0000000000e+000
3.2951562500e+002,32780,0.0000000000e+000
3.2960937500e+002,33025,0.0000000000e+000
3.2960937500e+002,32779,0.0000000000e+000
3.2981250000e+002,32780,0.0000000000e+000
3.2991406250e+002,33031,0.0000000000e+000
3.2991406250e+002,32779,0.0000000000e+000
3.3010937500e+002,32780,0.0000000000e+000
3.3021093750e+002,33026,0.0000000000e+000
3.3021093750e+002,32779,0.0000000000e+000
3.3041406250e+002,32780,0.0000000000e+000
3.3051562500e+002,33033,0.0000000000e+000
3.3051562500e+002,32779,0.0000000000e+000
3.3071093750e+002,32780,0.0000000000e+000
3.3081250000e+002,33027,0.0000000000e+000
3.3081250000e+002,32779,0.0000000000e+000
3.3101562500e+002,32780,0.0000000000e+000
3.3110937500e+002,32772,0.0000000000e+000
3.3210937500e+002,32771,0.0000000000e+000
3.3210937500e+002,33034,0.0000000000e+000
3.3210937500e+002,32779,0.0000000000e+000
3.3231250000e+002,32780,0.0000000000e+000
3.3241406250e+002,33029,0.0000000000e+000
3.3241406250e+002,32779,0.0000000000e+000
3.3260937500e+002,32780,0.0000000000e+000
3.3271093750e+002,33036,0.0000000000e+000
3.3271093750e+002,32779,0.0000000000e+000
3.3291406250e+002,32780,0.0000000000e+000
3.3301562500e+002,33025,0.0000000000e+000
3.3301562500e+002,32779,0.0000000000e+000
3.3321093750e+002,32780,0.0000000000e+000
3.3331250000e+002,33032,0.0000000000e+000
3.3331250000e+002,32779,0.0000000000e+000
3.3351562500e+002,32780,0.0000000000e+000
3.3360937500e+002,33027,0.0000000000e+000
3.3360937500e+002,32779,0.0000000000e+000
3.3381250000e+002,32780,0.0000000000e+000
3.3391406250e+002,33035,0.0000000000e+000
3.3391406250e+002,32779,0.0000000000e+000
3.3410937500e+002,32780,0.0000000000e+000
3.3421093750e+002,33028,0.0000000000e+000
3.3421093750e+002,32779,0.0000000000e+000
3.3441406250e+002,32780,0.0000000000e+000
3.3451562500e+002,33031,0.0000000000e+000
3.3451562500e+002,32779,0.0000000000e+000
3.3471093750e+002,32780,0.0000000000e+000
3.3481250000e+002,33026,0.0000000000e+000
3.3481250000e+002,32779,0.0000000000e+000
3.3501562500e+002,32780,0.0000000000e+000
3.3510937500e+002,33033,0.0000000000e+000
3.3510937500e+002,32779,0.0000000000e+000
3.3531250000e+002,32780,0.0000000000e+000
3.3541406250e+002,33030,0.0000000000e+000
3.3541406250e+002,32779,0.0000000000e+000
3.3560937500e+002,32780,0.0000000000e+000
3.3571093750e+002,32772,0.0000000000e+000
3.3671093750e+002,32771,0.0000000000e+000
3.3671093750e+002,33033,0.0000000000e+000
3.3671093750e+002,32779,0.0000000000e+000
3.3691406250e+002,32780,0.0000000000e+000
3.3701562500e+002,33030,0.0000000000e+000
3.3701562500e+002,32779,0.0000000000e+000
3.3721093750e+002,32780,0.0000000000e+000
3.3731250000e+002,33036,0.0000000000e+000
3.3731250000e+002,32779,0.0000000000e+000
3.3751562500e+002,32780,0.0000000000e+000
3.3760937500e+002,33028,0.0000000000e+000
3.3760937500e+002,32779,0.0000000000e+000
3.3781250000e+002,32780,0.0000000000e+000
3.3791406250e+002,33035,0.0000000000e+000
3.3791406250e+002,32779,0.0000000000e+000
3.3810937500e+002,32780,0.0000000000e+000
3.3821093750e+002,33029,0.0000000000e+000
3.3821093750e+002,32779,0.0000000000e+000
3.3841406250e+002,32780,0.0000000000e+000
3.3851562500e+002,33032,0.0000000000e+000
3.3851562500e+002,32779,0.0000000000e+000
3.3871093750e+002,32780,0.0000000000e+000
3.3881250000e+002,33026,0.0000000000e+000
3.3881250000e+002,32779,0.0000000000e+000
3.3901562500e+002,32780,0.0000000000e+000
3.3910937500e+002,33031,0.0000000000e+000
3.3910937500e+002,32779,0.0000000000e+000
3.3931250000e+002,32780,0.0000000000e+000
3.3941406250e+002,33025,0.0000000000e+000
3.3941406250e+002,32779,0.0000000000e+000
3.3960937500e+002,32780,0.0000000000e+000
3.3971093750e+002,33034,0.0000000000e+000
3.3971093750e+002,32779,0.0000000000e+000
3.3991406250e+002,32780,0.0000000000e+000
3.4001562500e+002,33027,0.0000000000e+000
3.4001562500e+002,32779,0.0000000000e+000
3.4021093750e+002,32780,0.0000000000e+000
3.4031250000e+002,32772,0.0000000000e+000
3.4131250000e+002,32771,0.0000000000e+000
3.4131250000e+002,33033,0.0000000000e+000
3.4131250000e+002,32779,0.0000000000e+000
3.4151562500e+002,32780,0.0000000000e+000
3.4160937500e+002,33025,0.0000000000e+000
3.4160937500e+002,32779,0.0000000000e+000
3.4181250000e+002,32780,0.0000000000e+000
3.4191406250e+002,33036,0.0000000000e+000
3.4191406250e+002,32779,0.0000000000e+000
3.4210937500e+002,32780,0.0000000000e+000
3.4221093750e+002,33030,0.0000000000e+000
3.4221093750e+002,32779,0.0000000000e+000
3.4241406250e+002,32780,0.0000000000e+000
3.4251562500e+002,33035,0.0000000000e+000
3.4251562500e+002,32779,0.0000000000e+000
3.4271093750e+002,32780,0.0000000000e+000
3.4281250000e+002,33027,0.0000000000e+000
3.4281250000e+002,32779,0.0000000000e+000
3.4301562500e+002,32780,0.0000000000e+000
3.4310937500e+002,33034,0.0000000000e+000
3.4310937500e+002,32779,0.0000000000e+000
3.4331250000e+002,32780,0.0000000000e+000
3.4341406250e+002,33028,0.0000000000e+000
3.4341406250e+002,32779,0.0000000000e+000
3.4360937500e+002,32780,0.0000000000e+000
3.4371093750e+002,33032,0.0000000000e+000
3.4371093750e+002,32779,0.0000000000e+000
3.4391406250e+002,32780,0.0000000000e+000
3.4401562500e+002,33029,0.0000000000e+000
3.4401562500e+002,32779,0.0000000000e+000
3.4421093750e+002,32780,0.0000000000e+000
3.4431250000e+002,33031,0.0000000000e+000
3.4431250000e+002,32779,0.0000000000e+000
3.4451562500e+002,32780,0.0000000000e+000
3.4460937500e+002,33026,0.0000000000e+000
3.4460937500e+002,32779,0.0000000000e+000
3.4481250000e+002,32780,0.0000000000e+000
3.4491406250e+002,32772,0.0000000000e+000
3.4591406250e+002,32771,0.0000000000e+000
3.4591406250e+002,33032,0.0000000000e+000
3.4591406250e+002,32779,0.0000000000e+000
3.4610937500e+002,32780,0.0000000000e+000
3.4621093750e+002,33026,0.0000000000e+000
3.4621093750e+002,32779,0.0000000000e+000
3.4641406250e+002,32780,0.0000000000e+000
3.4651562500e+002,33031,0.0000000000e+000
3.4651562500e+002,32779,0.0000000000e+000
3.4671093750e+002,32780,0.0000000000e+000
3.4681250000e+002,33025,0.0000000000e+000
3.4681250000e+002,32779,0.0000000000e+000
3.4701562500e+002,32780,0.0000000000e+000
3.4710937500e+002,33034,0.0000000000e+000
3.4710937500e+002,32779,0.0000000000e+000
3.4731250000e+002,32780,0.0000000000e+000
3.4741406250e+002,33030,0.0000000000e+000
3.4741406250e+002,32779,0.0000000000e+000
3.4760937500e+002,32780,0.0000000000e+000
3.4771093750e+002,33036,0.0000000000e+000
3.4771093750e+002,32779,0.0000000000e+000
3.4791406250e+002,32780,0.0000000000e+000
3.4801562500e+002,33028,0.0000000000e+000
3.4801562500e+002,32779,0.0000000000e+000
3.4821093750e+002,32780,0.0000000000e+000
3.4831250000e+002,33033,0.0000000000e+000
3.4831250000e+002,32779,0.0000000000e+000
3.4851562500e+002,32780,0.0000000000e+000
3.4860937500e+002,33029,0.0000000000e+000
3.4860937500e+002,32779,0.0000000000e+000
3.4881250000e+002,32780,0.0000000000e+000
3.4891406250e+002,33035,0.0000000000e+000
3.4891406250e+002,32779,0.0000000000e+000
3.4910937500e+002,32780,0.0000000000e+000
3.4921093750e+002,33027,0.0000000000e+000
3.4921093750e+002,32779,0.0000000000e+000
3.4941406250e+002,32780,0.0000000000e+000
3.4951562500e+002,32772,0.0000000000e+000
3.5051562500e+002,32771,0.0000000000e+000
3.5051562500e+002,33033,0.0000000000e+000
3.5051562500e+002,32779,0.0000000000e+000
3.5071093750e+002,32780,0.0000000000e+000
3.5081250000e+002,33026,0.0000000000e+000
3.5081250000e+002,32779,0.0000000000e+000
3.5101562500e+002,32780,0.0000000000e+000
3.5110937500e+002,33031,0.0000000000e+000
3.5110937500e+002,32779,0.0000000000e+000
3.5131250000e+002,32780,0.0000000000e+000
3.5141406250e+002,33030,0.0000000000e+000
3.5141406250e+002,32779,0.0000000000e+000
3.5160937500e+002,32780,0.0000000000e+000
3.5171093750e+002,33036,0.0000000000e+000
3.5171093750e+002,32779,0.0000000000e+000
3.5191406250e+002,32780,0.0000000000e+000
3.5201562500e+002,33029,0.0000000000e+000
3.5201562500e+002,32779,0.0000000000e+000
3.5221093750e+002,32780,0.0000000000e+000
3.5231250000e+002,33035,0.0000000000e+000
3.5231250000e+002,32779,0.0000000000e+000
3.5251562500e+002,32780,0.0000000000e+000
3.5260937500e+002,33027,0.0000000000e+000
3.5260937500e+002,32779,0.0000000000e+000
3.5281250000e+002,32780,0.0000000000e+000
3.5291406250e+002,33034,0.0000000000e+000
3.5291406250e+002,32779,0.0000000000e+000
3.5310937500e+002,32780,0.0000000000e+000
3.5321093750e+002,33025,0.0000000000e+000
3.5321093750e+002,32779,0.0000000000e+000
3.5341406250e+002,32780,0.0000000000e+000
3.5351562500e+002,33032,0.0000000000e+000
3.5351562500e+002,32779,0.0000000000e+000
3.5371093750e+002,32780,0.0000000000e+000
3.5381250000e+002,33028,0.0000000000e+000
3.5381250000e+002,32779,0.0000000000e+000
3.5401562500e+002,32780,0.0000000000e+000
3.5410937500e+002,32772,0.0000000000e+000
3.5510937500e+002,32771,0.0000000000e+000
3.5510937500e+002,33034,0.0000000000e+000
3.5510937500e+002,32779,0.0000000000e+000
3.5531250000e+002,32780,0.0000000000e+000
3.5541406250e+002,33027,0.0000000000e+000
3.5541406250e+002,32779,0.0000000000e+000
3.5560937500e+002,32780,0.0000000000e+000
3.5571093750e+002,33032,0.0000000000e+000
3.5571093750e+002,32779,0.0000000000e+000
3.5591406250e+002,32780,0.0000000000e+000
3.5601562500e+002,33028,0.0000000000e+000
3.5601562500e+002,32779,0.0000000000e+000
3.5621093750e+002,32780,0.0000000000e+000
3.5631250000e+002,33033,0.0000000000e+000
3.5631250000e+002,32779,0.0000000000e+000
3.5651562500e+002,32780,0.0000000000e+000
3.5660937500e+002,33025,0.0000000000e+000
3.5660937500e+002,32779,0.0000000000e+000
3.5681250000e+002,32780,0.0000000000e+000
3.5691406250e+002,33036,0.0000000000e+000
3.5691406250e+002,32779,0.0000000000e+000
3.5710937500e+002,32780,0.0000000000e+000
3.5721093750e+002,33030,0.0000000000e+000
3.5721093750e+002,32779,0.0000000000e+000
3.5741406250e+002,32780,0.0000000000e+000
3.5751562500e+002,33035,0.0000000000e+000
3.5751562500e+002,32779,0.0000000000e+000
3.5771093750e+002,32780,0.0000000000e+000
3.5781250000e+002,33026,0.0000000000e+000
3.5781250000e+002,32779,0.0000000000e+000
3.5801562500e+002,32780,0.0000000000e+000
3.5810937500e+002,33031,0.0000000000e+000
3.5810937500e+002,32779,0.0000000000e+000
3.5831250000e+002,32780,0.0000000000e+000
3.5841406250e+002,33029,0.0000000000e+000
3.5841406250e+002,32779,0.0000000000e+000
3.5860937500e+002,32780,0.0000000000e+000
3.5871093750e+002,32772,0.0000000000e+000
3.5971093750e+002,32771,0.0000000000e+000
3.5971093750e+002,33032,0.0000000000e+000
3.5971093750e+002,32779,0.0000000000e+000
3.5991406250e+002,32780,0.0000000000e+000
3.6001562500e+002,33027,0.0000000000e+000
3.6001562500e+002,32779,0.0000000000e+000
3.6021093750e+002,32780,0.0000000000e+000
3.6031250000e+002,33036,0.0000000000e+000
3.6031250000e+002,32779,0.0000000000e+000
3.6051562500e+002,32780,0.0000000000e+000
3.6060937500e+002,33030,0.0000000000e+000
3.6060937500e+002,32779,0.0000000000e+000
3.6081250000e+002,32780,0.0000000000e+000
3.6091406250e+002,33033,0.0000000000e+000
3.6091406250e+002,32779,0.0000000000e+000
3.6110937500e+002,32780,0.0000000000e+000
3.6121093750e+002,33025,0.0000000000e+000
3.6121093750e+002,32779,0.0000000000e+000
3.6141406250e+002,32780,0.0000000000e+000
3.6151562500e+002,33035,0.0000000000e+000
3.6151562500e+002,32779,0.0000000000e+000
3.6171093750e+002,32780,0.0000000000e+000
3.6181250000e+002,33026,0.0000000000e+000
3.6181250000e+002,32779,0.0000000000e+000
3.6201562500e+002,32780,0.0000000000e+000
3.6210937500e+002,33031,0.0000000000e+000
3.6210937500e+002,32779,0.0000000000e+000
3.6231250000e+002,32780,0.0000000000e+000
3.6241406250e+002,33029,0.0000000000e+000
3.6241406250e+002,32779,0.0000000000e+000
3.6260937500e+002,32780,0.0000000000e+000
3.6271093750e+002,33034,0.0000000000e+000
3.6271093750e+002,32779,0.0000000000e+000
3.6291406250e+002,32780,0.0000000000e+000
3.6301562500e+002,33028,0.0000000000e+000
3.6301562500e+002,32779,0.0000000000e+000
3.6321093750e+002,32780,0.0000000000e+000
3.6331250000e+002,32772,0.0000000000e+000
3.6431250000e+002,32774,0.0000000000e+000
3.6431250000e+002,32777,0.0000000000e+000
3.6731250000e+002,32778,0.0000000000e+000
3.6731250000e+002,32773,0.0000000000e+000
3.6731250000e+002,32771,0.0000000000e+000
3.6731250000e+002,33034,0.0000000000e+000
3.6731250000e+002,32779,0.0000000000e+000
3.6751562500e+002,32780,0.0000000000e+000
3.6761718750e+002,33025,0.0000000000e+000
3.6761718750e+002,32779,0.0000000000e+000
3.6781250000e+002,32780,0.0000000000e+000
3.6791406250e+002,33033,0.0000000000e+000
3.6791406250e+002,32779,0.0000000000e+000
3.6811718750e+002,32780,0.0000000000e+000
3.6821875000e+002,33030,0.0000000000e+000
3.6821875000e+002,32779,0.0000000000e+000
3.6841406250e+002,32780,0.0000000000e+000
3.6851562500e+002,33036,0.0000000000e+000
3.6851562500e+002,32779,0.0000000000e+000
3.6871875000e+002,32780,0.0000000000e+000
3.6881250000e+002,33029,0.0000000000e+000
3.6881250000e+002,32779,0.0000000000e+000
3.6901562500e+002,32780,0.0000000000e+000
3.6911718750e+002,33031,0.0000000000e+000
3.6911718750e+002,32779,0.0000000000e+000
3.6931250000e+002,32780,0.0000000000e+000
3.6941406250e+002,33028,0.0000000000e+000
3.6941406250e+002,32779,0.0000000000e+000
3.6961718750e+002,32780,0.0000000000e+000
3.6971875000e+002,33035,0.0000000000e+000
3.6971875000e+002,32779,0.0000000000e+000
3.6991406250e+002,32780,0.0000000000e+000
3.7001562500e+002,33027,0.0000000000e+000
3.7001562500e+002,32779,0.0000000000e+000
3.7021875000e+002,32780,0.0000000000e+000
3.7031250000e+002,33032,0.0000000000e+000
3.7031250000e+002,32779,0.0000000000e+000
3.7051562500e+002,32780,0.0000000000e+000
3.7061718750e+002,33026,0.0000000000e+000
3.7061718750e+002,32779,0.0000000000e+000
3.7081250000e+002,32780,0.0000000000e+000
3.7091406250e+002,32772,0.0000000000e+000
3.7191406250e+002,32771,0.0000000000e+000
3.7191406250e+002,33036,0.0000000000e+000
3.7191406250e+002,32779,0.0000000000e+000
3.7211718750e+002,32780,0.0000000000e+000
3.7221875000e+002,33030,0.0000000000e+000
3.7221875000e+002,32779,0.0000000000e+000
3.7241406250e+002,32780,0.0000000000e+000
3.7251562500e+002,33032,0.0000000000e+000
3.7251562500e+002,32779,0.0000000000e+000
3.7271875000e+002,32780,0.0000000000e+000
3.7281250000e+002,33027,0.0000000000e+000
3.7281250000e+002,32779,0.0000000000e+000
3.7301562500e+002,32780,0.0000000000e+000
3.7311718750e+002,33031,0.0000000000e+000
3.7311718750e+002,32779,0.0000000000e+000
3.7331250000e+002,32780,0.0000000000e+000
3.7341406250e+002,33029,0.0000000000e+000
3.7341406250e+002,32779,0.0000000000e+000
3.7361718750e+002,32780,0.0000000000e+000
3.7371875000e+002,33035,0.0000000000e+000
3.7371875000e+002,32779,0.0000000000e+000
3.7391406250e+002,32780,0.0000000000e+000
3.7401562500e+002,33028,0.0000000000e+000
3.7401562500e+002,32779,0.0000000000e+000
3.7421875000e+002,32780,0.0000000000e+000
3.7431250000e+002,33033,0.0000000000e+000
3.7431250000e+002,32779,0.0000000000e+000
3.7451562500e+002,32780,0.0000000000e+000
3.7461718750e+002,33026,0.0000000000e+000
3.7461718750e+002,32779,0.0000000000e+000
3.7481250000e+002,32780,0.0000000000e+000
3.7491406250e+002,33034,0.0000000000e+000
3.7491406250e+002,32779,0.0000000000e+000
3.7511718750e+002,32780,0.0000000000e+000
3.7521875000e+002,33025,0.0000000000e+000
3.7521875000e+002,32779,0.0000000000e+000
3.7541406250e+002,32780,0.0000000000e+000
3.7551562500e+002,32772,0.0000000000e+000
3.7651562500e+002,32771,0.0000000000e+000
3.7651562500e+002,33031,0.0000000000e+000
3.7651562500e+002,32779,0.0000000000e+000
3.7671875000e+002,32780,0.0000000000e+000
3.7681250000e+002,33030,0.0000000000e+000
3.7681250000e+002,32779,0.0000000000e+000
3.7701562500e+002,32780,0.0000000000e+000
3.7711718750e+002,33034,0.0000000000e+000
3.7711718750e+002,32779,0.0000000000e+000
3.7731250000e+002,32780,0.0000000000e+000
3.7741406250e+002,33027,0.0000000000e+000
3.7741406250e+002,32779,0.0000000000e+000
3.7761718750e+002,32780,0.0000000000e+000
3.7771875000e+002,33035,0.0000000000e+000
3.7771875000e+002,32779,0.0000000000e+000
3.7791406250e+002,32780,0.0000000000e+000
3.7801562500e+002,33029,0.0000000000e+000
3.7801562500e+002,32779,0.0000000000e+000
3.7821875000e+002,32780,0.0000000000e+000
3.7831250000e+002,33033,0.0000000000e+000
3.7831250000e+002,32779,0.0000000000e+000
3.7851562500e+002,32780,0.0000000000e+000
3.7861718750e+002,33025,0.0000000000e+000
3.7861718750e+002,32779,0.0000000000e+000
3.7881250000e+002,32780,0.0000000000e+000
3.7891406250e+002,33032,0.0000000000e+000
3.7891406250e+002,32779,0.0000000000e+000
3.7911718750e+002,32780,0.0000000000e+000
3.7921875000e+002,33028,0.0000000000e+000
3.7921875000e+002,32779,0.0000000000e+000
3.7941406250e+002,32780,0.0000000000e+000
3.7951562500e+002,33036,0.0000000000e+000
3.7951562500e+002,32779,0.0000000000e+000
3.7971875000e+002,32780,0.0000000000e+000
3.7981250000e+002,33026,0.0000000000e+000
3.7981250000e+002,32779,0.0000000000e+000
3.8001562500e+002,32780,0.0000000000e+000
3.8011718750e+002,32772,0.0000000000e+000
3.8111718750e+002,32771,0.0000000000e+000
3.8111718750e+002,33032,0.0000000000e+000
3.8111718750e+002,32779,0.0000000000e+000
3.8131250000e+002,32780,0.0000000000e+000
3.8141406250e+002,33026,0.0000000000e+000
3.8141406250e+002,32779,0.0000000000e+000
3.8161718750e+002,32780,0.0000000000e+000
3.8171875000e+002,33033,0.0000000000e+000
3.8171875000e+002,32779,0.0000000000e+000
3.8191406250e+002,32780,0.0000000000e+000
3.8201562500e+002,33027,0.0000000000e+000
3.8201562500e+002,32779,0.0000000000e+000
3.8221875000e+002,32780,0.0000000000e+000
3.8231250000e+002,33035,0.0000000000e+000
3.8231250000e+002,32779,0.0000000000e+000
3.8251562500e+002,32780,0.0000000000e+000
3.8261718750e+002,33030,0.0000000000e+000
3.8261718750e+002,32779,0.0000000000e+000
3.8281250000e+002,32780,0.0000000000e+000
3.8291406250e+002,33036,0.0000000000e+000
3.8291406250e+002,32779,0.0000000000e+000
3.8311718750e+002,32780,0.0000000000e+000
3.8321875000e+002,33028,0.0000000000e+000
3.8321875000e+002,32779,0.0000000000e+000
3.8341406250e+002,32780,0.0000000000e+000
3.8351562500e+002,33034,0.0000000000e+000
3.8351562500e+002,32779,0.0000000000e+000
3.8371875000e+002,32780,0.0000000000e+000
3.8381250000e+002,33025,0.0000000000e+000
3.8381250000e+002,32779,0.0000000000e+000
3.8401562500e+002,32780,0.0000000000e+000
3.8411718750e+002,33031,0.0000000000e+000
3.8411718750e+002,32779,0.0000000000e+000
3.8431250000e+002,32780,0.0000000000e+000
3.8441406250e+002,33029,0.0000000000e+000
3.8441406250e+002,32779,0.0000000000e+000
3.8461718750e+002,32780,0.0000000000e+000
3.8471875000e+002,32772,0.0000000000e+000
3.8571875000e+002,32771,0.0000000000e+000
3.8571875000e+002,33031,0.0000000000e+000
3.8571875000e+002,32779,0.0000000000e+000
3.8591406250e+002,32780,0.0000000000e+000
3.8601562500e+002,33029,0.0000000000e+000
3.8601562500e+002,32779,0.0000000000e+000
3.8621875000e+002,32780,0.0000000000e+000
3.8631250000e+002,33034,0.0000000000e+000
3.8631250000e+002,32779,0.0000000000e+000
3.8651562500e+002,32780,0.0000000000e+000
3.8661718750e+002,33025,0.0000000000e+000
3.8661718750e+002,32779,0.0000000000e+000
3.8681250000e+002,32780,0.0000000000e+000
3.8691406250e+002,33032,0.0000000000e+000
3.8691406250e+002,32779,0.0000000000e+000
3.8711718750e+002,32780,0.0000000000e+000
3.8721875000e+002,33030,0.0000000000e+000
3.8721875000e+002,32779,0.0000000000e+000
3.8741406250e+002,32780,0.0000000000e+000
3.8751562500e+002,33036,0.0000000000e+000
3.8751562500e+002,32779,0.0000000000e+000
3.8771875000e+002,32780,0.0000000000e+000
3.8781250000e+002,33027,0.0000000000e+000
3.8781250000e+002,32779,0.0000000000e+000
3.8801562500e+002,32780,0.0000000000e+000
3.8811718750e+002,33033,0.0000000000e+000
3.8811718750e+002,32779,0.0000000000e+000
3.8831250000e+002,32780,0.0000000000e+000
3.8841406250e+002,33028,0.0000000000e+000
3.8841406250e+002,32779,0.0000000000e+000
3.8861718750e+002,32780,0.0000000000e+000
3.8871875000e+002,33035,0.0000000000e+000
3.8871875000e+002,32779,0.0000000000e+000
3.8891406250e+002,32780,0.0000000000e+000
3.8901562500e+002,33026,0.0000000000e+000
3.8901562500e+002,32779,0.0000000000e+000
